date,home_team,away_team,home_goals,away_goals,bookie_home,bookie_draw,bookie_away,league,xG_home,xG_away,bookie_sum,bookie_prob_home,bookie_prob_draw,bookie_prob_away,result
2020-11-08,Metz,Dijon,1,1,1.75,3.6,4.75,LIGUE1,2.52379,2.43299,1.0597326649958227,0.5392195506503745,0.2621206148994876,0.19865983445013796,D
2020-11-08,Nimes,Angers,1,5,3.1,3.2,2.3,LIGUE1,1.66648,2.03947,1.0698632538569424,0.3015157722244982,0.2920934043424826,0.40639082343301935,A
2020-11-08,Nice,Monaco,1,2,3.2,3.6,2.15,LIGUE1,0.782745,1.87829,1.0553940568475453,0.29609793420045905,0.2631981637337414,0.4407039020657995,A
2020-11-08,Lyon,St Etienne,2,1,1.4,4.75,7.5,LIGUE1,,,1.0581453634085214,0.6750355281856939,0.19895783988630977,0.1260066319279962,H
2020-11-20,Rennes,Bordeaux,0,1,1.75,3.6,4.75,LIGUE1,1.95047,0.312448,1.0597326649958227,0.5392195506503745,0.2621206148994876,0.19865983445013796,A
2020-11-20,Monaco,Paris SG,3,2,5.25,4.75,1.5,LIGUE1,,,1.0676691729323307,0.17840375586854462,0.1971830985915493,0.6244131455399061,H
2020-11-21,Brest,St Etienne,4,1,2.1,3.5,3.4,LIGUE1,,,1.0560224089635855,0.45092838196286467,0.2705570291777188,0.27851458885941643,H
2020-11-22,Nantes,Metz,1,1,2.25,3.1,3.5,LIGUE1,1.48835,1.30332,1.0527393753200203,0.4221789883268483,0.3064202334630351,0.27140077821011677,D
2020-11-22,Dijon,Lens,0,1,3.5,3.4,2.15,LIGUE1,0.672083,1.28012,1.0449482118428766,0.2734243501028614,0.28146624275294563,0.44510940714419306,A
2020-11-22,Montpellier,Strasbourg,4,3,2.05,3.5,3.6,LIGUE1,2.65546,3.39205,1.0512969415408442,0.46400294605045106,0.27177315411526415,0.2642238998342846,H
2020-11-22,Reims,Nimes,0,1,1.85,3.5,4.5,LIGUE1,1.05404,0.955282,1.0484770484770483,0.5155482815057284,0.27250409165302786,0.2119476268412439,A
2020-11-22,Angers,Lyon,0,1,5.0,4.2,1.61,LIGUE1,0.948811,1.12013,1.0592132505175984,0.18881939014855356,0.22478498827208754,0.5863956215793588,A
2020-11-22,Lille,Lorient,4,0,1.6,3.8,6.0,LIGUE1,3.37221,0.462287,1.0548245614035088,0.5925155925155925,0.24948024948024947,0.15800415800415799,H
2020-11-25,Lens,Nantes,1,1,1.9,3.5,4.0,LIGUE1,0.875771,2.16695,1.0620300751879699,0.49557522123893805,0.26902654867256637,0.23539823008849559,D
2020-11-27,Strasbourg,Rennes,1,1,3.2,3.2,2.3,LIGUE1,0.802873,1.99479,1.0597826086956523,0.2948717948717948,0.2948717948717948,0.41025641025641024,D
2020-11-28,Marseille,Nantes,3,1,2.05,3.4,3.5,LIGUE1,2.7459,0.322283,1.0676368108218899,0.4569015166058744,0.2754847379535419,0.26761374544058353,H
2020-11-28,Paris SG,Bordeaux,2,2,1.12,8.5,17.0,LIGUE1,,,1.069327731092437,0.8349705304518663,0.1100196463654224,0.0550098231827112,D
2020-11-29,Lyon,Reims,3,0,1.4,4.75,7.0,LIGUE1,1.96635,0.334614,1.0676691729323309,0.6690140845070423,0.19718309859154928,0.13380281690140844,H
2020-11-29,Lens,Angers,1,3,2.15,3.25,3.5,LIGUE1,1.3761,2.62737,1.058522872476361,0.43940125543215836,0.2906808305166586,0.269917914051183,A
2020-11-29,Lorient,Montpellier,0,1,3.25,3.4,2.1,LIGUE1,0.343499,1.47115,1.0780004309416076,0.2854287427543474,0.2728362982210673,0.44173495902458515,A
2020-11-29,Metz,Brest,0,2,2.2,3.2,3.3,LIGUE1,0.704986,1.32303,1.0700757575757576,0.4247787610619469,0.2920353982300885,0.2831858407079646,A
2020-11-29,Monaco,Nimes,3,0,1.33,4.75,9.0,LIGUE1,3.43581,0.208733,1.073517126148705,0.7003891050583657,0.1961089494163424,0.10350194552529182,H
2020-11-29,Nice,Dijon,1,3,1.75,3.6,4.5,LIGUE1,2.40463,0.980084,1.0714285714285714,0.5333333333333333,0.2592592592592593,0.2074074074074074,A
2020-11-29,St Etienne,Lille,1,1,4.75,3.6,1.72,LIGUE1,,,1.0696994424044608,0.19680884876994467,0.25967834212701035,0.543512809103045,D
2020-12-04,Nimes,Marseille,0,2,5.25,3.8,1.66,LIGUE1,0.384633,2.16881,1.0560437237672495,0.1803677122351528,0.24919223400909268,0.5704400537557545,A
2020-12-05,Rennes,Lens,0,2,2.0,3.5,3.8,LIGUE1,0.503822,0.927878,1.0488721804511278,0.4767025089605735,0.27240143369175623,0.25089605734767023,A
2020-12-05,Montpellier,Paris SG,1,3,6.5,4.75,1.44,LIGUE1,,,1.0588169140800718,0.14530005310674457,0.19883165161975572,0.6558682952734998,A
2020-12-06,Lille,Monaco,2,1,2.3,3.75,2.87,LIGUE1,1.38745,0.669039,1.0498813311114479,0.41412547857706294,0.2539969601939319,0.3318775612290051,H
2020-12-06,Angers,Lorient,2,0,1.85,3.6,4.2,LIGUE1,1.91353,0.33512,1.0564135564135564,0.5116751269035532,0.2629441624365482,0.22538071065989848,H
2020-12-06,Bordeaux,Brest,1,0,2.05,3.5,3.6,LIGUE1,2.36548,0.170892,1.0512969415408442,0.46400294605045106,0.27177315411526415,0.2642238998342846,H
2020-12-06,Dijon,St Etienne,0,0,3.0,3.4,2.37,LIGUE1,,,1.049391908662199,0.3176442762535478,0.28027436140018924,0.40208136234626296,D
2020-12-06,Nantes,Strasbourg,0,4,2.15,3.3,3.5,LIGUE1,0.633507,3.19753,1.0538608678143562,0.44134505158578524,0.28754298815437523,0.2711119602598395,A
2020-12-06,Reims,Nice,0,0,2.5,3.4,2.8,LIGUE1,0.511453,0.570809,1.0512605042016807,0.38049560351718625,0.2797761790567546,0.33972821742605913,D
2020-12-06,Metz,Lyon,1,3,5.75,4.33,1.55,LIGUE1,1.2421,1.81122,1.0500212160179316,0.16562812334192958,0.21994496748639608,0.6144269091716742,A
2020-12-11,St Etienne,Angers,0,0,2.37,3.4,2.9,LIGUE1,,,1.0608861615357623,0.39772498083982083,0.2772377072324634,0.32503731192771573,D
2020-12-12,Marseille,Monaco,2,1,2.75,3.5,2.4,LIGUE1,1.52748,1.70771,1.066017316017316,0.3411167512690355,0.2680203045685279,0.39086294416243655,H
2020-12-12,Lens,Montpellier,2,3,2.5,3.2,2.87,LIGUE1,1.38862,1.61719,1.0609320557491289,0.3770269715505563,0.2945523215238721,0.3284207069255716,A
2020-12-13,Nice,Rennes,0,1,2.9,3.3,2.37,LIGUE1,0.791546,1.2598,1.0697988175072417,0.32232937685459945,0.28325914935707225,0.39441147378832836,A
2020-12-13,Brest,Reims,2,1,2.15,3.5,3.25,LIGUE1,2.97358,0.555087,1.058522872476361,0.43940125543215836,0.269917914051183,0.2906808305166586,H
2020-12-13,Lorient,Nimes,3,0,2.05,3.4,3.5,LIGUE1,2.82061,0.562896,1.0676368108218899,0.4569015166058744,0.2754847379535419,0.26761374544058353,H
2020-12-13,Nantes,Dijon,1,1,1.72,3.75,4.5,LIGUE1,1.88182,1.02506,1.0702842377260984,0.5432158377595364,0.24915499758570733,0.20762916465475612,D
2020-12-13,Strasbourg,Metz,2,2,2.0,3.25,3.9,LIGUE1,0.788845,1.71894,1.064102564102564,0.46987951807228917,0.28915662650602414,0.24096385542168677,D
2020-12-13,Lille,Bordeaux,2,1,1.7,3.5,5.25,LIGUE1,1.34583,0.804147,1.0644257703081232,0.5526315789473685,0.26842105263157895,0.17894736842105263,H
2020-12-13,Paris SG,Lyon,0,1,1.57,4.75,4.5,LIGUE1,,,1.0696912131709315,0.5954453652761335,0.1968103628386378,0.2077442718852288,A
2020-12-16,Angers,Strasbourg,0,2,2.15,3.5,3.3,LIGUE1,0.215122,0.510882,1.0538608678143562,0.44134505158578524,0.2711119602598395,0.28754298815437523,A
2020-12-16,Dijon,Lille,0,2,6.5,4.33,1.5,LIGUE1,0.171789,1.10314,1.0514597027299106,0.14631673800405498,0.2196440639783735,0.6340391980175715,A
2020-12-16,Montpellier,Metz,0,2,1.65,4.0,5.0,LIGUE1,0.892487,1.63826,1.0560606060606061,0.5738880918220947,0.23672883787661403,0.18938307030129126,A
2020-12-16,Nimes,Nice,0,2,3.4,3.5,2.1,LIGUE1,0.994031,1.97897,1.0560224089635852,0.2785145888594165,0.27055702917771884,0.4509283819628648,A
2020-12-16,Reims,Nantes,3,2,2.37,3.25,3.1,LIGUE1,1.74124,2.08259,1.0522138811236401,0.4010030050349261,0.2924237298254692,0.3065732651396048,H
2020-12-16,Bordeaux,St Etienne,1,2,2.15,3.4,3.4,LIGUE1,,,1.0533515731874146,0.44155844155844154,0.2792207792207792,0.2792207792207792,A
2020-12-16,Lyon,Brest,2,2,1.33,5.25,9.0,LIGUE1,3.29974,1.28136,1.0534670008354219,0.7137192704203014,0.18080888183980967,0.10547184773988898,D
2020-12-16,Monaco,Lens,0,3,1.65,4.2,4.75,LIGUE1,0.928491,0.963125,1.0546821599453178,0.5746381507885073,0.22575070209548498,0.19961114711600778,A
2020-12-16,Paris SG,Lorient,2,0,1.12,9.0,19.0,LIGUE1,,,1.0565998329156223,0.8450286617908678,0.10515912235619687,0.04981221585293536,H
2020-12-16,Rennes,Marseille,2,1,2.4,3.4,2.87,LIGUE1,1.16849,1.24235,1.059216369474619,0.39337257115214064,0.2776747561073934,0.328952672740466,H
2020-12-19,Metz,Lens,2,0,3.0,3.4,2.37,LIGUE1,1.16038,1.14532,1.049391908662199,0.3176442762535478,0.28027436140018924,0.40208136234626296,H
2020-12-19,Marseille,Reims,1,1,1.75,3.6,5.0,LIGUE1,1.50569,0.363146,1.0492063492063493,0.5446293494704992,0.264750378214826,0.19062027231467474,D
2020-12-19,Nice,Lyon,1,4,6.5,4.0,1.55,LIGUE1,0.761993,3.1134,1.0490074441687345,0.1466587817859255,0.23832052040212892,0.6150206978119456,A
2020-12-20,Brest,Montpellier,2,2,3.0,3.5,2.3,LIGUE1,2.16892,0.522177,1.0538302277432714,0.3163064833005893,0.2711198428290766,0.41257367387033395,D
2020-12-20,Dijon,Monaco,0,1,6.5,4.33,1.5,LIGUE1,1.17666,1.12699,1.0514597027299106,0.14631673800405498,0.2196440639783735,0.6340391980175715,A
2020-12-20,Nantes,Angers,1,1,2.4,3.4,3.0,LIGUE1,0.573136,0.942065,1.0441176470588236,0.39906103286384975,0.28169014084507044,0.31924882629107976,D
2020-12-20,St Etienne,Nimes,2,2,1.55,4.0,6.5,LIGUE1,,,1.0490074441687345,0.6150206978119456,0.23832052040212892,0.1466587817859255,D
2020-12-20,Strasbourg,Bordeaux,0,2,2.2,3.3,3.25,LIGUE1,1.0111,1.30968,1.0652680652680653,0.42669584245076586,0.2844638949671772,0.2888402625820569,A
2020-12-20,Lorient,Rennes,0,3,3.8,3.6,1.95,LIGUE1,1.0355,1.00048,1.053756185335133,0.2497331910352187,0.263607257203842,0.4866595517609391,A
2020-12-20,Lille,Paris SG,0,0,4.0,3.8,1.85,LIGUE1,,,1.0536984352773824,0.23725953425582186,0.249746878164023,0.5129935875801553,D
2020-12-23,Bordeaux,Reims,1,3,2.15,3.3,3.4,LIGUE1,1.2121,1.30331,1.062264229158894,0.43785365853658537,0.28526829268292686,0.27687804878048783,A
2020-12-23,Lens,Brest,2,1,1.95,3.8,3.6,LIGUE1,2.02607,1.17648,1.053756185335133,0.4866595517609391,0.2497331910352187,0.263607257203842,H
2020-12-23,Nice,Lorient,2,2,1.83,3.6,4.2,LIGUE1,0.656687,2.13449,1.0623211033047097,0.5143906919779547,0.2614819350887937,0.2241273729332517,D
2020-12-23,Nimes,Dijon,1,3,2.55,3.3,2.7,LIGUE1,0.958657,1.60068,1.0655575361457714,0.36802973977695175,0.2843866171003718,0.3475836431226766,A
2020-12-23,Rennes,Metz,1,0,1.55,3.8,6.5,LIGUE1,0.66303,0.83489,1.0621653389055767,0.6074019427025696,0.24775605557604816,0.144842001721382,H
2020-12-23,Angers,Marseille,2,1,2.9,3.2,2.45,LIGUE1,0.780388,1.49756,1.065490851513019,0.3236326109391125,0.2932920536635707,0.38307533539731675,H
2020-12-23,Lyon,Nantes,3,0,1.25,6.0,10.0,LIGUE1,3.9821,1.10394,1.0666666666666667,0.75,0.15625,0.09375,H
2020-12-23,Monaco,St Etienne,2,2,1.61,4.2,5.5,LIGUE1,,,1.04103143233578,0.5966371361417465,0.2287109021876695,0.174651961670584,D
2020-12-23,Montpellier,Lille,2,3,3.4,3.2,2.2,LIGUE1,1.19046,1.70435,1.0611631016042782,0.27716535433070866,0.2944881889763779,0.4283464566929133,A
2020-12-23,Paris SG,Strasbourg,4,0,1.28,5.75,9.0,LIGUE1,,,1.066274154589372,0.7326914908679032,0.16310349709755062,0.10420501203454623,H
2021-01-06,Brest,Nice,2,0,2.15,3.75,3.0,LIGUE1,1.13297,1.37393,1.0651162790697675,0.43668122270742354,0.25036390101892286,0.31295487627365354,H
2021-01-06,Lorient,Monaco,2,5,4.33,4.0,1.72,LIGUE1,0.61232,2.81772,1.0623422310542994,0.21739405199762382,0.2353290612874278,0.5472768867149485,A
2021-01-06,Metz,Bordeaux,0,0,2.62,3.0,2.87,LIGUE1,0.71749,0.667484,1.0634447783954393,0.3589085179287519,0.3134467723244433,0.3276447097468048,D
2021-01-06,Nantes,Rennes,0,0,3.75,3.4,2.0,LIGUE1,0.600663,0.490669,1.0607843137254902,0.2513863216266174,0.27726432532347506,0.47134935304990755,D
2021-01-06,Strasbourg,Nimes,5,0,1.53,3.8,6.0,LIGUE1,4.64764,0.826798,1.083419332645339,0.6032703603746626,0.24289569772979833,0.15383394189553895,H
2021-01-06,Lille,Angers,1,2,1.57,3.6,6.5,LIGUE1,0.285307,0.413017,1.0685666067831674,0.5960720381078533,0.2599536388414805,0.14397432305066613,A
2021-01-06,Lyon,Lens,3,2,1.4,5.0,6.5,LIGUE1,1.82314,0.947234,1.0681318681318683,0.6687242798353908,0.18724279835390945,0.14403292181069957,H
2021-01-06,Marseille,Montpellier,3,1,2.1,3.25,3.6,LIGUE1,2.52375,1.17896,1.0616605616605617,0.4485336400230017,0.2898217366302473,0.26164462334675104,H
2021-01-06,Reims,Dijon,0,0,1.8,3.5,4.5,LIGUE1,0.878332,0.125669,1.0634920634920635,0.5223880597014926,0.26865671641791045,0.208955223880597,D
2021-01-06,St Etienne,Paris SG,1,1,8.0,5.0,1.36,LIGUE1,,,1.0602941176470588,0.11789181692094314,0.18862690707350901,0.6934812760055478,D
2021-01-09,Bordeaux,Lorient,2,1,2.0,3.4,3.8,LIGUE1,1.61234,1.06734,1.0572755417956656,0.47291361639824303,0.2781844802342606,0.24890190336749632,H
2021-01-09,Dijon,Marseille,0,0,4.2,3.5,1.85,LIGUE1,0.48883,1.80202,1.064350064350064,0.22370012091898434,0.2684401451027812,0.5078597339782346,D
2021-01-09,Lens,Strasbourg,0,1,2.25,3.3,3.2,LIGUE1,0.57533,1.57769,1.0599747474747474,0.41929720071471116,0.2858844550327576,0.2948183442525313,A
2021-01-09,Metz,Nice,1,1,2.55,3.2,2.9,LIGUE1,1.25558,1.48081,1.0494844489519948,0.37366619689953695,0.29776525065431847,0.3285685524461445,D
2021-01-09,Monaco,Angers,3,0,1.7,3.75,5.0,LIGUE1,2.30803,0.689403,1.0549019607843138,0.5576208178438662,0.2527881040892193,0.1895910780669145,H
2021-01-09,Montpellier,Nantes,1,1,1.95,3.6,3.75,LIGUE1,0.905512,1.31067,1.0572649572649573,0.4850444624090542,0.2627324171382377,0.25222312045270817,D
2021-01-09,Nimes,Lille,0,1,8.0,4.2,1.44,LIGUE1,0.34513,1.01419,1.0575396825396826,0.11819887429643527,0.225140712945591,0.6566604127579737,A
2021-01-09,Paris SG,Brest,3,0,1.14,8.5,17.0,LIGUE1,,,1.0536635706914346,0.8325171400587659,0.11165523996082272,0.05582761998041136,H
2021-01-09,Reims,St Etienne,3,1,2.87,3.0,2.7,LIGUE1,,,1.0521357594528324,0.33116644180056426,0.31681589598920645,0.3520176622102294,H
2021-01-09,Rennes,Lyon,2,2,3.3,3.6,2.1,LIGUE1,1.14894,1.11618,1.0569985569985572,0.28668941979522183,0.26279863481228666,0.4505119453924914,D
2021-01-15,Montpellier,Monaco,2,3,3.4,3.75,2.1,LIGUE1,0.55197,2.88799,1.0369747899159663,0.2836304700162075,0.25715829281469477,0.45921123716909784,A
2021-01-16,Marseille,Nimes,1,2,1.4,4.75,7.5,LIGUE1,2.16279,1.58781,1.0581453634085214,0.6750355281856939,0.19895783988630977,0.1260066319279962,A
2021-01-16,Angers,Paris SG,0,1,9.0,5.0,1.33,LIGUE1,,,1.0629908103592314,0.10452687834014461,0.1881483810122603,0.7073247406475951,A
2021-01-17,Brest,Rennes,1,2,3.4,3.4,2.15,LIGUE1,1.94951,1.4995,1.0533515731874146,0.2792207792207792,0.2792207792207792,0.44155844155844154,A
2021-01-17,Nantes,Lens,1,1,2.62,3.2,2.87,LIGUE1,1.15976,1.35642,1.042611445062106,0.36608018367786216,0.29972815038624967,0.3341916659358881,D
2021-01-17,Nice,Bordeaux,0,3,2.3,3.3,3.2,LIGUE1,0.469882,3.61303,1.0503129117259553,0.41395531164249316,0.2885143081144649,0.2975303802430419,A
2021-01-17,Strasbourg,St Etienne,1,0,1.95,3.3,4.2,LIGUE1,,,1.0539460539460541,0.48657187993680884,0.287519747235387,0.22590837282780407,H
2021-01-17,Lille,Reims,2,1,1.6,4.0,6.0,LIGUE1,1.37991,0.265034,1.0416666666666667,0.6,0.24,0.15999999999999998,H
2021-01-17,Lyon,Metz,0,1,1.28,5.75,11.0,LIGUE1,1.6386,1.4255,1.0460721343873518,0.7468414216554493,0.1662533947337348,0.08690518361081592,A
2021-01-20,Marseille,Lens,0,1,2.0,3.4,3.8,LIGUE1,0.118724,1.55004,1.0572755417956656,0.47291361639824303,0.2781844802342606,0.24890190336749632,A
2021-01-22,Paris SG,Montpellier,4,0,1.14,8.0,17.0,LIGUE1,,,1.0610165118679051,0.8267477203647416,0.11781155015197567,0.05544072948328267,H
2021-01-23,Lens,Nice,0,1,2.05,3.2,4.0,LIGUE1,1.18896,0.547266,1.0503048780487805,0.46444121915820036,0.29753265602322204,0.23802612481857766,A
2021-01-23,Monaco,Marseille,3,1,1.72,4.0,4.5,LIGUE1,1.87551,0.462549,1.0536175710594315,0.5518087063151441,0.23727774371551194,0.21091354996934394,H
2021-01-24,Bordeaux,Angers,2,1,2.37,3.1,3.25,LIGUE1,1.1096,1.71363,1.0522138811236401,0.4010030050349261,0.3065732651396048,0.2924237298254692,H
2021-01-24,Dijon,Strasbourg,1,1,3.75,3.5,2.0,LIGUE1,0.802784,2.7928,1.0523809523809524,0.25339366515837103,0.27149321266968324,0.4751131221719457,D
2021-01-24,Metz,Nantes,2,0,2.37,3.1,3.25,LIGUE1,0.833905,0.239963,1.0522138811236401,0.4010030050349261,0.3065732651396048,0.2924237298254692,H
2021-01-24,Reims,Brest,1,0,2.37,3.5,2.9,LIGUE1,1.18806,1.01943,1.0524828001912243,0.40090054506675094,0.2714669405166285,0.32763251441662067,H
2021-01-24,Rennes,Lille,0,1,2.8,3.0,2.75,LIGUE1,0.550276,0.796039,1.054112554112554,0.33880903490759756,0.3162217659137577,0.3449691991786448,A
2021-01-24,St Etienne,Lyon,0,5,8.0,4.75,1.4,LIGUE1,,,1.0498120300751879,0.11906893464637423,0.20053715308863027,0.6803939122649956,A
2021-01-27,Lorient,Dijon,3,2,2.25,3.1,3.4,LIGUE1,0.895978,1.6704,1.0611427366645583,0.41883568448241604,0.3039936419630439,0.27717067355454006,H
2021-01-29,Lyon,Bordeaux,2,1,1.28,5.75,9.0,LIGUE1,1.30049,0.73143,1.066274154589372,0.7326914908679032,0.16310349709755062,0.10420501203454623,H
2021-01-30,Montpellier,Lens,1,2,2.8,3.3,2.5,LIGUE1,1.03811,1.07049,1.0601731601731603,0.3368721927317272,0.2858309514087382,0.3772968558595345,A
2021-01-31,Nice,St Etienne,0,1,2.15,3.4,3.4,LIGUE1,,,1.0533515731874146,0.44155844155844154,0.2792207792207792,0.2792207792207792,A
2021-01-31,Angers,Nimes,3,1,1.66,3.75,5.5,LIGUE1,1.59464,0.9424,1.0508944870390655,0.5732351306281267,0.25375208449138403,0.17301278488048913,H
2021-01-31,Brest,Metz,2,4,2.1,3.4,3.5,LIGUE1,1.8688,1.50555,1.0560224089635852,0.4509283819628648,0.2785145888594165,0.27055702917771884,A
2021-01-31,Lorient,Paris SG,3,2,13.0,8.5,1.14,LIGUE1,,,1.0717631182027467,0.07177246129916302,0.10976964669283756,0.8184578920079995,H
2021-01-31,Strasbourg,Reims,0,1,2.0,3.3,3.8,LIGUE1,0.995057,1.31697,1.066188197767145,0.4689603590127151,0.2842183994016455,0.2468212415856395,A
2021-01-31,Lille,Dijon,1,0,1.36,4.75,10.0,LIGUE1,1.90817,0.370938,1.0458204334365324,0.7030787448194198,0.20130254588513916,0.0956187092954411,H
2021-01-31,Nantes,Monaco,1,2,4.33,4.0,1.75,LIGUE1,1.23932,1.52441,1.0523754536456615,0.21945293518300807,0.23755780233560622,0.5429892624813857,A
2021-02-03,Bordeaux,Lille,0,3,4.0,3.2,2.05,LIGUE1,0.746258,1.99926,1.0503048780487805,0.23802612481857766,0.29753265602322204,0.46444121915820036,A
2021-02-03,Metz,Montpellier,1,1,2.55,3.2,2.9,LIGUE1,0.902049,1.02749,1.0494844489519948,0.37366619689953695,0.29776525065431847,0.3285685524461445,D
2021-02-03,Reims,Angers,0,0,2.6,3.0,3.0,LIGUE1,0.556903,0.251964,1.051282051282051,0.3658536585365854,0.3170731707317074,0.3170731707317074,D
2021-02-03,Rennes,Lorient,1,1,1.57,4.2,5.5,LIGUE1,1.03454,0.620552,1.0568560950726555,0.6026768243366641,0.22528633671632445,0.1720368389470114,D
2021-02-03,Strasbourg,Brest,2,2,2.15,3.4,3.4,LIGUE1,0.610074,0.710748,1.0533515731874146,0.44155844155844154,0.2792207792207792,0.2792207792207792,D
2021-02-03,Dijon,Lyon,0,1,9.0,5.25,1.33,LIGUE1,0.998017,2.26364,1.0534670008354219,0.10547184773988898,0.18080888183980967,0.7137192704203014,A
2021-02-03,Lens,Marseille,2,2,2.37,3.25,3.1,LIGUE1,1.53188,1.3201,1.0522138811236401,0.4010030050349261,0.2924237298254692,0.3065732651396048,D
2021-02-03,Monaco,Nice,2,1,1.45,4.75,6.5,LIGUE1,2.7347,0.426701,1.0540276420494208,0.6543046357615894,0.1997350993377483,0.14596026490066225,H
2021-02-03,Paris SG,Nimes,3,0,1.05,15.0,23.0,LIGUE1,,,1.0625258799171842,0.8963367108339829,0.0627435697583788,0.04091971940763835,H
2021-02-03,St Etienne,Nantes,1,1,2.05,3.2,4.0,LIGUE1,,,1.0503048780487805,0.46444121915820036,0.29753265602322204,0.23802612481857766,D
2021-02-06,Lorient,Reims,1,0,2.5,3.2,2.9,LIGUE1,1.11747,0.779858,1.0573275862068967,0.3783122706889523,0.29555646147574394,0.32613126783530366,H
2021-02-06,Lyon,Strasbourg,3,0,1.45,4.5,7.0,LIGUE1,1.59649,0.242033,1.0547345374931583,0.6538661131292164,0.21069019200830302,0.13544369486248053,H
2021-02-06,Lens,Rennes,0,0,2.7,3.2,2.7,LIGUE1,1.09008,0.549443,1.0532407407407407,0.3516483516483516,0.2967032967032967,0.3516483516483516,D
2021-02-07,Brest,Bordeaux,2,1,2.5,3.25,2.9,LIGUE1,2.03597,0.635508,1.0525198938992042,0.3800403225806452,0.2923387096774194,0.3276209677419355,H
2021-02-07,Montpellier,Dijon,4,2,1.66,4.0,5.0,LIGUE1,5.60551,1.31726,1.052409638554217,0.5724098454493417,0.2375500858614768,0.19004006868918144,H
2021-02-07,Nice,Angers,3,0,2.7,3.2,2.7,LIGUE1,1.30901,0.620413,1.0532407407407407,0.3516483516483516,0.2967032967032967,0.3516483516483516,H
2021-02-07,Nimes,Monaco,3,4,7.0,5.0,1.4,LIGUE1,1.54024,1.24576,1.0571428571428572,0.13513513513513511,0.1891891891891892,0.6756756756756757,A
2021-02-07,St Etienne,Metz,1,0,2.05,3.25,3.8,LIGUE1,,,1.0586550804779302,0.46077791250816164,0.290644529428225,0.24857755806361348,H
2021-02-07,Nantes,Lille,0,2,4.5,3.5,1.8,LIGUE1,0.400333,1.7948,1.0634920634920635,0.208955223880597,0.26865671641791045,0.5223880597014926,A
2021-02-07,Marseille,Paris SG,0,2,7.5,5.0,1.4,LIGUE1,,,1.0476190476190477,0.12727272727272726,0.19090909090909092,0.6818181818181818,A
2021-02-13,Paris SG,Nice,2,1,1.16,8.0,13.0,LIGUE1,,,1.0639920424403184,0.8102212527267061,0.11748208164537238,0.07229666562792146,H
2021-02-13,Reims,Lens,1,1,3.0,3.0,2.55,LIGUE1,0.679141,3.15679,1.0588235294117647,0.31481481481481477,0.31481481481481477,0.3703703703703704,D
2021-02-13,Lyon,Montpellier,1,2,1.36,5.0,8.5,LIGUE1,3.94358,1.75721,1.0529411764705883,0.6983240223463686,0.18994413407821228,0.11173184357541899,A
2021-02-14,Monaco,Lorient,2,2,1.36,5.0,8.0,LIGUE1,1.93864,1.43939,1.0602941176470588,0.6934812760055478,0.18862690707350901,0.11789181692094314,D
2021-02-14,Angers,Nantes,1,3,2.25,3.0,3.6,LIGUE1,1.72075,1.75357,1.0555555555555554,0.4210526315789474,0.31578947368421056,0.26315789473684215,A
2021-02-14,Dijon,Nimes,0,2,2.45,3.4,2.8,LIGUE1,0.466986,1.90774,1.059423769507803,0.38526912181303113,0.2776203966005666,0.3371104815864023,A
2021-02-14,Metz,Strasbourg,1,2,3.0,3.1,2.5,LIGUE1,1.46606,1.39672,1.0559139784946237,0.3156822810590631,0.3054989816700611,0.3788187372708758,A
2021-02-14,Rennes,St Etienne,0,2,1.85,3.4,4.33,LIGUE1,,,1.065605069816454,0.5072616073735894,0.2760099922473943,0.21672840037901628,A
2021-02-14,Lille,Brest,0,0,1.5,4.0,7.0,LIGUE1,0.62514,0.0883755,1.0595238095238095,0.6292134831460674,0.23595505617977527,0.1348314606741573,D
2021-02-14,Bordeaux,Marseille,0,0,2.6,3.3,2.75,LIGUE1,1.90455,0.41792,1.051282051282051,0.3658536585365854,0.2882483370288249,0.34589800443458985,D
2021-02-17,Marseille,Nice,3,2,2.25,3.4,3.2,LIGUE1,0.648327,1.2083,1.051062091503268,0.42285270112708895,0.27982899339292655,0.29731830547998445,H
2021-02-19,Brest,Lyon,2,3,6.0,4.5,1.5,LIGUE1,1.46003,3.47483,1.0555555555555554,0.15789473684210528,0.2105263157894737,0.6315789473684211,A
2021-02-20,St Etienne,Reims,1,1,2.15,3.0,3.9,LIGUE1,,,1.0548598688133572,0.4409270774448841,0.31599773883550025,0.24307518371961562,D
2021-02-20,Nantes,Marseille,1,1,2.8,3.2,2.5,LIGUE1,0.779308,0.564279,1.0696428571428571,0.333889816360601,0.2921535893155259,0.3739565943238731,D
2021-02-21,Montpellier,Rennes,2,1,2.87,3.3,2.45,LIGUE1,2.86812,1.42102,1.0596256240855544,0.3288256227758007,0.28597864768683273,0.3851957295373665,H
2021-02-21,Lens,Dijon,2,1,1.5,4.2,6.5,LIGUE1,1.29752,0.88646,1.0586080586080584,0.6297577854671281,0.2249134948096886,0.14532871972318342,H
2021-02-21,Nice,Metz,1,2,2.37,3.3,3.1,LIGUE1,1.04755,1.43338,1.0475518764616354,0.4027876210725254,0.2892747460429956,0.3079376328844791,A
2021-02-21,Nimes,Bordeaux,2,0,3.1,3.4,2.3,LIGUE1,0.364183,0.791842,1.0514809009157662,0.3067869752844252,0.27971753628874063,0.41349548842683403,H
